b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc;re;dugobo;fogobo;duprbo;foprbo;dush;fosh;cash;misc;debt;ta11;tl11;nw11;ta0;tl0;nw0;w_deflated;wealth_defl;defw_rb;expected_inheritance_rough;expected_inheritance;father_politician;deflated_eh;amount_of_strikes
01376;Troelstra;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Troelstra;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1860-04-20;1897-09-21;7962;1930-05-12;mr. P.J. Troelstra;NA;NA;NA;NA;NA;NA;16202,000;1985,000;0,0000;6466,000;0,000;5480,000;0,000;170,000;3685,000;-15285,44000;33990,3900;-15285,4400;9204,940;33990,390;-15285,4400;9204,9400;5676,088164660174;6276,5414070844517;13920,794134127213;217873,56;31124,794285714284;0;30519,9923032734660;NA
01344;Teenstra;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Teenstra;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1873-07-25;1909-09-21;3580;1958-05-24;E.M. Teenstra;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01328;Swane;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Swane;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1875-12-09;1918-09-17;297;1948-04-20;I.A. Swane;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01470;van der Voort van Zijp;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Voort van Zijp;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1871-12-08;1908-03-19;4131;1935-09-28;C. van der Voort van Zijp;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00727;Kolkman;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Kolkman;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1853-03-09;1884-05-06;12848;1924-02-19;mr. M.J.C.M. Kolkman;NA;NA;NA;NA;NA;NA;0,000;3369,000;157,0000;8068,000;78377,000;35969,000;0,000;725,000;7406,000;-170467,27000;135575,1700;-170467,2700;-34892,100;135575,170;-170467,2700;-34892,1000;-20889,019444725574;-3869,9708492612322;113284,941351331785;1868299,80;233537,475000000006;0;228999,4874856840761;NA
01283;Snoeck Henkemans;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Snoeck Henkemans;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1862-05-21;1909-09-21;3580;1945-05-24;J.R. Snoeck Henkemans;NA;NA;NA;NA;NA;NA;34312,000;28800,000;130,0000;17340,000;0,000;4362,000;0,000;178,000;9435,000;-37933,88000;86386,8100;-37933,8800;48452,930;86356,810;-37933,8800;48452,9300;24898,143597733768;5402,8690865800527;12373,924856897926;208506,18;104253,089999999997;0;106101,5031904165662;NA
00432;de Geer;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Geer;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1870-12-14;1907-11-04;4267;1960-11-27;jhr.mr. D.J. de Geer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01010;Oud;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Oud;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1886-12-05;1917-06-28;743;1968-08-12;mr. P.J. Oud;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00157;Bongaerts;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Bongaerts;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1875-01-09;1913-09-16;2124;1959-05-10;M.C.E. Bongaerts;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00341;Dresselhuys;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Dresselhuys;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1870-12-31;1916-12-14;939;1926-12-16;mr. H.C. Dresselhuys;NA;NA;NA;NA;NA;NA;552965,960;0,000;1942,0000;106864,930;0,000;110454,750;3918,000;600,000;10035,300;-18557,26000;376232,7300;-14631,2600;358551,470;375907,640;-15242,1700;360665,4700;215921,312155791355;280757,3653564029373;273713,711066004995;NA;NA;1;NA;NA
01165;van Rijzewijk;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Rijzewijk;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1880-07-18;1918-12-10;213;1939-10-22;J. van Rijzewijk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00774;van de Laar;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Laar;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1871-04-22;1918-09-17;297;1959-01-21;mr.dr. A.R. van de Laar;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00774;van de Laar;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Laar;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1871-04-22;1918-09-17;297;1959-01-21;mr.dr. A.R. van de Laar;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00962;Niemeijer;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Niemeijer;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1870-05-14;1918-09-17;297;1937-07-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01082;A.G.Æ. ridder van Rappard;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Rappard;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1871-08-30;1918-04-24;443;1946-05-25;mr. A.G.A. ridder van Rappard;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01105;P.J. Reymer;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Reymer;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-04-11;1918-09-17;297;1952-02-26;mr. P.J. Reijmer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00733;Koolen;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Koolen;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1871-01-21;1905-09-19;5043;1945-03-24;mr. D.A.P.N. Koolen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00657;de Jonge;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Jonge;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1866-07-21;1918-09-17;297;1925-02-20;jhr.mr. W.C. de Jonge;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00106;Beumer;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Beumer;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1878-09-21;1913-09-16;2124;1946-10-05;dr. E.J. Beumer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00760;Kuiper;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Kuiper;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1875-05-09;1918-09-17;297;1951-04-04;C.J. Kuiper;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01011;Oudegeest;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Oudegeest;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1870-08-05;1918-09-17;297;1950-10-16;J. Oudegeest;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01347;van den Tempel;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Tempel;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1877-08-01;1915-11-10;1339;1955-06-27;J. van den Tempel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00121;van de Bilt;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Bilt;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1869-02-22;1918-09-17;297;1949-11-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00565;L. M. Hermans;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Hermans;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1861-07-21;1918-09-17;297;1943-09-17;L.M. Hermans;NA;NA;NA;NA;NA;NA;5000,000;0,000;0,0000;4698,000;0,000;0,000;0,000;1265,000;1460,000;-1223,41000;12425,0000;-1223,4100;5286,740;6241,260;-926,0200;5315,2400;2875,055272639846;1450,9482073461122;1144,739271819579;NA;NA;0;NA;NA
01596;de Zeeuw;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Zeeuw;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1881-12-12;1918-01-15;542;1967-04-18;A.B. de Zeeuw;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00579;Heijkoop;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Heijkoop;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1883-08-26;1918-09-17;297;1929-12-13;A.W. Heijkoop;NA;NA;NA;NA;NA;NA;0,000;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;0,000;-423,00000;1847,0000;-423,0000;1451,000;1874,000;-423,0000;1451,0000;894,737383070602;-121,9518477157228;121,951847715723;NA;NA;NA;NA;NA
01270;Smeenk;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Smeenk;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1880-12-10;1918-09-17;297;1964-07-17;C. Smeenk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00292;Deckers;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Deckers;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1883-02-14;1918-09-17;297;1978-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00802;Lely;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Lely;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1854-09-23;1894-05-16;9186;1929-01-22;dr. C. Lely;NA;NA;NA;NA;NA;NA;0,000;4058,000;2769,0000;43907,000;11937,000;22433,000;9255,000;1710,000;5969,000;-2036,35000;102094,7600;-2036,3500;100058,410;102094,750;-2056,5500;100058,4100;61699,517517302134;28623,6666994986772;31087,055816235628;NA;NA;NA;NA;NA
01548;de Wilde;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Wilde;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1879-01-07;1918-09-17;297;1956-01-10;mr. J.A. de Wilde;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00363;van Dijk;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Dijk;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1856-03-04;1918-09-17;297;1935-05-20;NA;NA;NA;NA;NA;NA;NA;39000,000;0,000;0,0000;0,350;0,000;1285,000;0,000;15,000;949,000;-25571,35000;41254,2000;-25571,1500;15685,070;36326,580;-23116,8000;13209,7800;9813,991175038753;2045,1898869125239;13254,157253868503;NA;NA;0;NA;NA
01555;Wintermans;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Wintermans;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1877-03-15;1918-09-17;297;1953-08-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01184;van Schaik;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Schaik;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-01-31;1917-02-20;871;1962-03-23;mr. J.R.H. van Schaik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00506;Haazevoet;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Haazevoet;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1876-03-31;1918-09-17;297;1954-09-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00981;Nolens;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Nolens;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1860-09-07;1896-11-13;8274;1931-08-27;dr. W.H. Nolens;NA;NA;NA;NA;NA;NA;0,000;0,000;0,0000;478,000;0,000;0,000;0,000;7579,000;5365,000;-6747,44000;13423,6200;-6747,4400;6676,180;73423,620;-6747,4400;6676,1800;4379,538558960293;1877,2638829876792;5706,039258732912;28441,75;4063,107142857143;0;4346,9274320148497;NA
01592;van Zadelhoff;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Zadelhoff;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1868-02-01;1918-09-17;297;1946-05-22;J.H.F. van Zadelhoff;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01043;Poels;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Poels;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1870-05-01;1918-09-17;297;1934-01-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00514;Ter Hall;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Hall;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1866-02-05;1918-09-17;297;1944-05-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01177;de Savornin Lohman;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Savornin Lohman;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1837-05-29;1879-09-15;14543;1924-06-11;jhr.mr. A.F. de Savornin Lohman;NA;NA;NA;NA;NA;NA;16466,000;11005,000;19,0000;49000,000;577,000;58904,800;2787,000;2570,000;8729,000;-8623,08000;150267,5200;-8623,0800;141644,440;150331,520;-8623,0800;141708,4400;84837,265703174286;69812,7797460077709;60232,915150007902;NA;NA;1;NA;NA
00491;de Groot;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Groot;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1874-10-21;1918-09-17;297;1963-11-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00563;H. Hermans;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Hermans;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1874-08-14;1918-07-09;367;1949-05-10;H.G.M. Hermans;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01225;Schouten;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Schouten;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1883-08-12;1918-10-22;262;1963-09-09;J. Schouten;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01392;van Veen;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Veen;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1865-08-30;1901-09-17;6506;1929-05-01;mr. R. van Veen;NA;NA;NA;NA;NA;NA;45000,000;5469,000;5790,0000;3590,000;17399,000;318173,000;1455,000;250,000;2533,000;-149353,14000;416851,0300;-149353,1400;133089,640;416851,030;-149353,1400;133089,6400;82067,729984430451;104415,6060830011265;159916,815585825068;8280,00;1035,000000000000;NA;1044,6825837170156;NA
00385;Engels;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Engels;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1869-06-24;1916-09-20;1024;1940-10-31;A.H.J. Engels;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01610;Zijlstra;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Zijlstra;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1874-02-21;1918-09-17;297;1968-06-01;A. Zijlstra;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00408;Fleskens;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Fleskens;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1874-04-20;1910-09-20;3216;1965-02-01;A.N. Fleskens;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00237;Bulten;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Bulten;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1871-11-03;1918-09-17;297;1955-01-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01147;Rutgers;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Rutgers;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1877-12-16;1912-02-20;2698;1945-02-05;mr. V.H. Rutgers;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01157;van Ryckevorsel;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Rijckevorsel;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;catholic;confessional;1882-02-10;1916-09-28;1016;1957-04-30;A. van Rijckevorsel|mr.dr. A.B.G.M. van Rijckevorsel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00772;J. ter Laan;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Laan;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1872-12-12;1913-09-16;2124;1956-08-09;J. ter Laan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01292;A. Staalman;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Staalman;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;neutral;1871-09-22;1918-09-17;297;1935-11-04;NA;NA;NA;NA;NA;NA;NA;0,000;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;0,000;-2002,69000;4565,0800;-2002,6900;2562,390;4565,080;-2002,6900;2562,3900;1903,685969562517;-461,9115010297384;461,911501029738;NA;NA;0;NA;NA
00410;Fock;1;Arbeidswet 1919;1919-07-11;Tweede Kamer;Fock;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1858-06-19;1901-09-17;6506;1941-10-17;mr. D. Fock;NA;NA;NA;NA;NA;NA;0,000;960,000;1468,0000;81404,000;18045,500;389891,000;26412,000;340,000;16163,000;-2986,91000;443926,7100;-2986,9100;433926,710;443926,710;-2986,9100;440939,8000;289254,162643379706;61106,8406340132715;63668,935976069035;-6865,05;-3432,525000000000;1;-3064,8910968360788;NA
01086;van Ravesteijn;0;Arbeidswet 1919;1919-07-11;Tweede Kamer;Ravesteyn;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1876-10-15;1918-09-17;297;1970-06-11;dr. W. van Ravesteijn jr.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01584;Wijnkoop;0;Arbeidswet 1919;1919-07-11;Tweede Kamer;Wijnkoop;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;socialist;socialist;1876-03-11;1918-09-17;297;1941-05-07;D.J. Wijnkoop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
00728;Kolthek;0;Arbeidswet 1919;1919-07-11;Tweede Kamer;Kolthek;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1872-04-10;1918-09-17;297;1946-01-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01411;Verhey;1;Hoger Onderwijswet 1904;1904-03-24;Tweede Kamer;Verheij;social;Rotterdam III;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;liberal;liberal;1851-07-21;1897-09-21;2375;1913-05-04;J.B. Verhey;0,698313384113166;0,5194193801490781;1490;1;1014;0,32404864652805021;0,000;84,000;7095,0000;7858,000;0,000;8567,000;3022,000;210,000;1259,000;-706,36000;27964,0000;-706,3600;13118,740;14017,060;-863,4500;13153,6100;11988,572034234894;16382,5225939233915;16604,603937644795;42806,86;6115,265714285714;0;6525,9775568646482;21
