b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date
01177;De Savornin Lohman;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Savornin Lohman;social;Goes;967;1582;387;0,329359673024523;0,5387678990398284;0,13177302595467114;71280;5843;6260;3968;6604;30408;0,09682772083943388;1,61151781356759e-01;0,74202049780380674;protestant;confessional;1837-05-29;1879-09-15;7501;1924-06-11
01458;Van Vlijmen;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Vlijmen;social;Veghel;6371;1673;5094;0,484929212970011;0,1273358388744004;0,38771217973680722;37335;2175;3377;43259;2;332;0,99233821943890077;4,58789255155644e-05;0,00761590163558369;catholic;confessional;1843-05-02;1888-05-01;4350;1919-12-17
00574;Van den Heuvel;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Heuvel;social;Eindhoven;2419;611;664;0,654845695722794;0,1653740404768299;0,17971104424869902;44580;2307;4279;46863;24;903;0,98060263653484003;5,02197112366604e-04;0,01889516635279347;catholic;confessional;1854-12-08;1898-11-22;493;1920-09-13
00391;Everts;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Everts;social;Roermond;4415;4264;1856;0,419079259610821;0,4047299844383274;0,17616088059213367;45430;2637;6772;44147;546;5159;0,88556126133354718;1,09524191607157e-02;0,10348631950573700;catholic;confessional;1827-03-08;1893-11-14;2327;1900-06-08
00334;Donner;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Donner;social;Katwijk;2115;1353;2521;0,353147436967774;0,2259008555170922;0,42089769242108743;97590;3244;6937;18113;7374;20670;0,39242151786294610;1,59759083129319e-01;0,44781939900773449;protestant;confessional;1824-10-18;1880-02-20;7343;1903-08-31
01293;Staalman;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Staalman;social;Den Helder;3489;6518;2023;0,290024937655860;0,5417990743771597;0,16815129906166135;68331;1001;4604;8122;3247;29486;0,19880063639701384;7,94761963040020e-02;0,72172316729898411;protestant;confessional;1858-11-02;1894-11-27;1949;1938-03-06
00019;Van Alphen;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Alphen;social;Ommen;8340;1224;5578;0,550785893541144;0,0808318239975956;0,36836397667321558;28815;2084;1862;8098;8622;26295;0,18825990933395328;2,00441706381495e-01;0,61129838428455185;protestant;confessional;1829-12-01;1884-12-08;5590;1911-07-15
00981;Nolens;0;Leerplichtwet 1901;1900-03-30;Tweede Kamer;Nolens;social;Venlo;4218;3617;2248;0,418327878607557;0,3587077201785557;0,22293233895036343;42911;3994;4548;46262;46;4558;0,90948767349506543;9,04336885149216e-04;0,08960798961978532;catholic;confessional;1860-09-07;1896-11-13;1232;1931-08-27
01609;Zijlma;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Zijlma;social;Zuidhorn;2986;1000;2452;0,463808636222429;0,1553165521655417;0,38082699913209367;71785;4426;5148;1422;15459;24412;0,03443682948683796;3,74373380476110e-01;0,59118979003705230;liberal;liberal;1842-09-23;1891-03-03;3207;1922-06-12
00297;van Deinse;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Deinse;social;Hontenisse;1808;443;1447;0,488912925905895;0,1197786475583995;0,39122819434689010;55929;6809;6813;26465;3288;14645;0,59608540925266906;7,40573899725213e-02;0,32985720077480968;liberal;liberal;1841-03-26;1894-05-16;2037;1908-06-09
00334;Donner;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Donner;social;Katwijk;2115;1353;2521;0,353147436967774;0,2259008555170922;0,42089769242108743;97590;3244;6937;18113;7374;20670;0,39242151786294610;1,59759083129319e-01;0,44781939900773449;protestant;confessional;1824-10-18;1880-02-20;7236;1903-08-31
00723;van Kol;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kol;social;Enschede;23985;5765;5375;0,682846975088968;0,1641249232111786;0,15302122121923939;38199;693;1447;28195;2087;34650;0,43422349534898047;3,21413170701657e-02;0,53363518758085382;socialist;socialist;1852-05-23;1897-09-24;810;1925-08-22
01189;Schaper;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Schaper;social;Veendam;10303;5554;5056;0,492660067900349;0,2655701795140500;0,24175473123178523;54378;1502;2533;5294;6460;32638;0,11925572175166696;1,45521715624437e-01;0,73522256262389618;socialist;socialist;1868-02-12;1899-04-25;232;1934-08-31
00243;C.J.E. van Bylandt;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bylandt;social;Gouda;3846;4349;287;0,453430794623909;0,5127054378172510;0,03383250568149338;76612;2080;4236;9131;4600;36775;0,18079040114045855;9,10782877281907e-02;0,72813131113135077;liberal;liberal;1840-01-08;1894-05-16;2037;1902-07-18
00318;Dobbelmann;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Dobbelmann;social;Nijmegen;7806;9539;2764;0,388184395046994;0,4743555553521164;0,13744499717534209;94821;791;1315;42476;369;11585;0,78037846775675179;6,77934962336947e-03;0,21284218261987875;catholic;confessional;1830-08-08;1889-07-09;3809;1912-12-18
00893;Meesters;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Meesters;social;Steenwijk;4616;1705;3215;0,484060402684564;0,1787870654636217;0,33712002315920586;40771;3551;3874;2191;6697;29876;0,05652151480755340;1,72763388711175e-01;0,77071509648127123;liberal;liberal;1850-09-02;1894-05-16;2037;1904-01-05
01378;Trujjen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Truijen;social;Weert;6963;2019;5321;0,486820946654548;0,1411543930004038;0,37200352310432955;23863;4693;4783;46374;31;219;0,99463795470144123;6,64893617021277e-04;0,00469715168153741;catholic;confessional;1838-03-24;1894-05-16;2037;1919-11-14
00413;Fokker;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Fokker;social;Alkmaar;2733;4152;384;0,375980189847297;0,5711631935553794;0,05282019145758026;117620;3877;9127;21062;1638;25180;0,43989139515455306;3,42105263157895e-02;0,52589807852965753;socialist;socialist;1849-07-14;1897-09-21;813;1936-06-04
01101;Rethaan Macaré;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Rethaan Macaré;social;Haarlem;8511;14507;840;0,356735686143013;0,6080469061937175;0,03520689215371447;125812;98;615;24373;2108;27648;0,45027619205970920;3,89440041382623e-02;0,51077980380202848;liberal;liberal;1842-11-21;1896-11-10;1128;1932-08-29
00678;van Kempen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kempen;social;Leiden;9351;11298;502;0,442106756181741;0,5341479764347226;0,02373300697553879;118844;92;482;13847;3479;31392;0,28422759554989940;7,14109774621290e-02;0,64436142698797161;protestant;confessional;1843-01-30;1897-09-21;813;1902-10-28
00983;Nolting;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Nolting;social;Amsterdam VIII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;socialist;socialist;1852-07-23;1897-09-21;813;1923-07-06
00500;van Gijn;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Gijn;social;Dordrecht;8106;9709;1614;0,417211385042977;0,4997061874975243;0,08306777670985759;116515;536;2001;5798;5169;39905;0,11397232269224720;1,01607957225979e-01;0,78441972008177396;liberal;liberal;1848-10-08;1889-04-10;3899;1937-09-24
01068;Pijnappel;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Pijnappel;social;Amsterdam I;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1830-01-26;1866-11-19;12077;1906-01-31
00553;Heldt;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Heldt;social;Amsterdam VII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1841-09-01;1885-11-24;5132;1914-01-13
00904;Merckelbach;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Merckelbach;social;Gulpen;5996;2238;1671;0,605350832912670;0,2259326836407649;0,16868851812372052;34318;3477;9252;48128;119;800;0,98126287030807180;2,42624421473281e-03;0,01631088547719534;catholic;confessional;1861-06-08;1897-09-21;813;1926-10-30
01604;van der Zwaag;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Zwaag;social;Schoterland;9983;5087;6676;0,459072932953187;0,2339231404496380;0,30698920526470042;53936;424;633;1312;4688;31543;0,03494659457155794;1,24870148895933e-01;0,84018325653250947;socialist;socialist;1858-05-04;1897-09-21;813;1923-04-22
00981;Nolens;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Nolens;social;Venlo;4218;3617;2248;0,418327878607557;0,3587077201785557;0,22293233895036343;42911;3994;4548;46262;46;4558;0,90948767349506543;9,04336885149216e-04;0,08960798961978532;catholic;confessional;1860-09-07;1896-11-13;1125;1931-08-27
00469;Goeman Borgesius;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Goeman Borgesius;social;Zutphen;9106;6559;2376;0,504739205143839;0,3635506070481441;0,13169367838372203;100577;1504;3403;13417;1480;39010;0,24889160962398205;2,74546904854657e-02;0,72365369989055228;liberal;liberal;1847-01-11;1877-11-19;8059;1917-01-18
00188;Bouman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bouman;social;Harlingen;8403;5769;5207;0,433613705557562;0,2976867185592069;0,26868277579710548;73904;873;1849;5731;7691;23741;0,15421252320856765;2,06953152328929e-01;0,63883432446250299;liberal;liberal;1851-06-01;1894-05-16;2037;1906-08-15
01376;Troelstra;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Troelstra;social;Tietjerksteradeel;11389;4350;9211;0,456472945891784;0,1743455076550108;0,36916902290051606;53036;963;1051;35;17119;23712;0,00085645769099006;4,18905691773112e-01;0,58023785053589783;socialist;socialist;1860-04-20;1897-09-21;813;1930-05-12
00461;van Gilse;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Gilse;social;Sneek;6975;5835;4170;0,410777385159011;0,3436312629003750;0,24557212828402239;80803;1730;3100;6362;7742;26668;0,15603845776513292;1,89885215343863e-01;0,65407632689100359;socialist;socialist;1843-07-20;1897-11-16;757;1915-04-24
00923;Michiels van Verduynen;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Michiels van Verduynen;social;Breda;8606;7065;4041;0,436586850649351;0,3584031821166526;0,20499376176961312;83786;1280;1602;45806;146;5120;0,89689066416040097;2,85870927318296e-03;0,10025062656641603;catholic;confessional;1855-08-23;1888-05-01;4243;1929-02-04
00486;Groen van Waarder;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Groen van Waarder;social;Amsterdam II;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1846-08-06;1897-09-21;813;1904-10-01
00562;Hennequin;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Hennequin;social;Oostburg;0;0;0;NA;NA;NA;61006;5209;7365;14822;3148;20703;0,38326481007421198;8,14004602694386e-02;0,53533472965634943;liberal;liberal;1851-05-20;1891-09-15;3011;1912-02-02
00704;de Klerk;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Klerk;social;Rotterdam II;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;liberal;liberal;1852-01-06;1897-09-21;813;1920-07-23
00543;van Heemstra;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Heemstra;social;Hilversum;6177;5759;787;0,485498703136053;0,4526275445975080;0,06185191975875200;87517;2333;9059;20682;4270;32100;0,36251139311505298;7,48440019631214e-02;0,56264460492182566;protestant;confessional;1842-09-30;1897-09-21;813;1911-12-20
01085;de Ras;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Ras;social;Maastricht;8328;6583;535;0,539168716819889;0,4261796074898287;0,03463463456646110;84681;674;2459;49158;10;1027;0,97934057177009659;1,99223030182289e-04;0,02046020519972109;catholic;confessional;1847-06-13;1892-07-20;2702;1920-05-04
01384;Tydeman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Tydeman;social;Tiel;1826;2073;412;0,423567617722106;0,4808156673749029;0,09554942859983154;60458;3748;3829;5776;1181;38703;0,12650021901007447;2,58650897941305e-02;0,84763469119579504;liberal;liberal;1854-03-06;1891-12-14;2921;1916-11-04
00802;Lely;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Lely;social;Lochem;1923;443;1510;0,496130030959752;0,1142784579528168;0,38951554086875390;51769;3198;4448;12209;505;29080;0,29212327128295928;1,20830741254726e-02;0,69579365459156817;liberal;liberal;1854-09-23;1894-05-16;2037;1929-01-22
00727;Kolkman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kolkman;social;Rheden;5075;2786;2648;0,482919402416976;0,2650939176899500;0,25195656419582202;78697;1748;3344;31457;1729;15265;0,64925388536872308;3,56855379661927e-02;0,31506057666508430;catholic;confessional;1853-03-09;1884-05-06;5699;1924-02-19
00071;de Beaufort;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Beaufort 2;social;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;liberal;liberal;1845-03-19;1877-04-23;8269;1918-04-02
01411;Verhey;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Verheij;social;Rotterdam III;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;liberal;liberal;1851-07-21;1897-09-21;813;1913-05-04
01075;van Raalte;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Raalte;social;Rotterdam V;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;511721;66;440;84898;19902;181041;0,29701127549931605;6,96261208154184e-02;0,63336260368526553;liberal;liberal;1841-04-30;1897-09-21;813;1921-03-23
01339;Tak van Poortvliet;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Tak van Poortvliet;social;Beverwijk;3446;3565;1879;0,387626546681665;0,4009948890591583;0,21134233193551813;82797;1763;7853;21879;1442;21492;0,48822886216053374;3,21781625867494e-02;0,47959297525271682;liberal;liberal;1839-06-21;1865-03-15;12691;1904-01-26
00228;Brummelkamp;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Brummelkamp;social;Loosduinen;4471;3523;3485;0,389493858350030;0,3068978539220103;0,30357945725080188;88470;2695;6976;17475;10086;22235;0,35093180175114469;2,02546389268214e-01;0,44652180898064103;protestant;confessional;1839-01-05;1897-09-21;813;1919-01-15
01120;Roessingh;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Roessingh;social;Emmen;10357;1547;4751;0,621855298709096;0,0928815515529880;0,28524744059698359;27624;2491;2114;6337;7886;41752;0,11321125502456454;1,40884323358642e-01;0,74590442161679316;liberal;liberal;1840-02-08;1891-09-15;3011;1916-12-19
00468;Goekoop;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Goekoop;social;Brielle;0;0;0;NA;NA;NA;60728;4651;8620;2011;6388;35293;0,04602673258262381;1,46205254966584e-01;0,80776801245079188;liberal;liberal;1845-04-16;1884-11-17;5504;1911-10-07
01079;de Kam;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Ram;social;Bergen op Zoom;7494;5993;3788;0,433806078147612;0,3469087993548062;0,21926650161389591;70891;1477;3005;47092;454;3333;0,92556850567031579;8,92313135085202e-03;0,06550836297883213;catholic;confessional;1842-10-29;1888-05-01;4243;1917-07-04
00040;L.H.J.M. van Asch van Wijck;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Asch van Wijck;social;Ede;11431;3380;7589;0,510312500000000;0,1508894196090650;0,33878464263142671;52889;1755;3697;1722;8038;39435;0,03500355727208049;1,63390588474438e-01;0,80160585425348108;protestant;confessional;1858-03-28;1897-09-21;813;1934-03-13
00835;Loeff;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Loeff;social;'s-Hertogenbosch;7957;8089;1628;0,450209347063483;0,4576662868824155;0,09210797654251472;99534;1120;2515;47554;394;3118;0,93122625621744404;7,71550542435280e-03;0,06105823835820311;catholic;confessional;1858-11-15;1896-05-05;1317;1921-07-10
00763;van der Kun;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kun;social;Zevenbergen;3071;1533;1618;0,493571198971392;0,2463642561392982;0,26001408009696370;62479;2338;3177;30879;3446;11562;0,67293568984679752;7,50975221740362e-02;0,25196678797916622;catholic;confessional;1853-11-19;1892-12-13;2556;1914-09-27
00036;H.M.J. van Asch van Wijck;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Asch van Wijck;social;Wijk bij Duurstede;2042;911;532;0,585939741750359;0,2613620825161742;0,15261712689525606;89282;7346;8584;20268;2881;24081;0,42913402498412034;6,09993648105018e-02;0,50986661020537793;protestant;confessional;1850-08-28;1897-09-21;813;1910-04-09
00065;van Basten Batenburg;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Basten Batenburg;social;Elst;7951;4142;3982;0,494618973561431;0,2576592570353192;0,24770224939285301;73500;2070;3350;23772;1604;20597;0,51708611576360042;3,48900441563526e-02;0,44802384008004698;catholic;confessional;1862-11-13;1894-09-18;1912;1936-10-02
01113;Rink;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Rink;social;Arnhem;7583;13136;1247;0,345215332787035;0,5980057160729181;0,05676711536292027;211668;112;559;22781;1880;26288;0,44713340791772166;3,68996447427820e-02;0,51596694733949633;liberal;liberal;1851-08-13;1891-09-15;3011;1941-08-06
00766;Kuyper;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Kuyper;social;Sliedrecht;4825;2222;1003;0,599378881987578;0,2760042942676619;0,12458272576121944;64261;7644;7617;1846;5823;38311;0,04014789038712483;1,26642018268813e-01;0,83321009134406276;protestant;confessional;1837-10-29;1874-03-20;9399;1920-11-08
00815;Lieftinck;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Lieftinck;social;Franeker;10577;5004;8016;0,448234945120142;0,2120568270847883;0,33969469434200383;72481;1195;2004;2333;6850;25901;0,06649754874016645;1,95245696043781e-01;0,73825675521605294;liberal;liberal;1835-06-08;1879-02-18;7603;1917-07-07
01391;Veegens;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Veegens;social;Hoogezand;5455;2097;3476;0,494649981864345;0,1901438107877622;0,31517810736203289;55623;1643;2311;1938;7141;26474;0,05451016791831912;2,00855061457542e-01;0,74463477062413852;liberal;liberal;1845-01-22;1881-11-15;6602;1910-12-27
00264;Conrad;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Conrad;social;'s-Gravenhage II;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1825-05-26;1891-09-15;3011;1902-08-12
00522;Harte van Tecklenburg;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Harte van Tecklenburg;social;Grave;1843;713;875;0,537161177499271;0,2077786037308542;0,25497232904954187;47633;6275;5396;44594;1;630;0,98604754007739093;2,21116639027087e-05;0,01393034825870647;catholic;confessional;1853-10-15;1888-05-01;4243;1937-07-04
00596;'t Hooft;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Hooft;social;Haarlemmermeer;7122;2425;5719;0,466526922573038;0,1588448771510740;0,37460800017822210;104552;1663;5191;21926;6786;18853;0,46096920004204767;1,42667928098392e-01;0,39636287185956054;protestant;confessional;1840-02-03;1894-05-16;2037;1933-07-12
01269;Smeenge;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Smeenge;social;Meppel;5827;4794;2987;0,428203997648442;0,3522816836842114;0,21949064452489431;49190;2671;2321;976;9049;31405;0,02355780835143615;2,18416606323920e-01;0,75802558532464381;liberal;liberal;1852-05-25;1886-04-05;5000;1935-05-09
01180;Schaepman;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Schaepman;social;Almelo;13047;4527;5467;0,566251464780175;0,1964710189660919;0,23726483367808479;41091;1356;1890;23934;3314;21482;0,49115534578288528;6,80073876462138e-02;0,44083726657090089;catholic;confessional;1844-03-02;1880-07-15;7090;1903-01-21
00404;Ferf;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Ferf;social;Hoorn;3402;4742;1451;0,354559666492965;0,4941974755089006;0,15121122026022443;101901;3306;8711;13461;1330;23509;0,35146214099216710;3,47258485639687e-02;0,61381201044386424;liberal;liberal;1854-01-09;1891-10-02;2994;1916-04-29
00114;de Bieberstein Rogalla Zawadsky;1;Ongevallenwet 1901;1899-12-13;Tweede Kamer;Bieberstein Rogalla Zawadsky;social;Sittard;2597;1630;1704;0,437868824818749;0,2748068910183068;0,28726947732584873;30477;2475;16556;42261;1728;3603;0,88798537569339397;3,63086232980333e-02;0,07570600100857287;catholic;confessional;1854-01-24;1897-02-16;1030;1929-03-22
